image_name,x1,y1,x2,y2,x3,y3,x4,y4
background01-datasheet001-182.png,721.715,153.677,1191.13,167.034,1214.36,822.799,655.994,805.261
background01-datasheet001-183.png,720.861,153.18,1190.14,165.208,1215.72,819.905,657.385,802.536
background01-datasheet001-184.png,723.692,150.185,1193.06,162.21,1217.77,817.645,658.756,800.324
background01-datasheet001-185.png,723.482,150.258,1192.22,162.221,1216.02,818.479,657.1,801.854
background01-datasheet001-186.png,717.57,159.453,1186.37,171.322,1210.88,829.206,651.364,813.3
background01-datasheet001-187.png,714.468,169.005,1181.88,180.176,1207.72,836.403,648.472,821.879
background01-datasheet001-188.png,710.639,175.877,1177.4,186.997,1205.42,842.507,645.751,829.287
background01-datasheet001-189.png,708.73,184.251,1174.72,193.992,1204.98,846.982,645.484,835.189
background01-datasheet001-19.png,662.402,209.303,1130.82,192.6,1208.99,851.623,663.027,881.79
background01-datasheet001-190.png,706.716,187.931,1172.02,197.714,1202.96,848.362,643.611,837.155
background01-datasheet001-191.png,704.766,187.526,1169.38,197.413,1202.47,846.356,642.666,835.141
background01-datasheet001-192.png,704.923,185.614,1169.53,195.437,1203.43,844.479,643.668,833.904
background01-datasheet001-193.png,704.258,184.65,1170.31,194.425,1204.38,842.067,643.804,832.048
background01-datasheet001-194.png,706.712,176.761,1173.45,186.467,1209.94,834.219,648.727,824.836
background01-datasheet001-195.png,705.593,178.726,1171.58,187.67,1208.04,836.158,647.553,827.549
background01-datasheet001-196.png,702.625,180.291,1167.24,189.306,1206.52,836.117,645.731,828.164
background01-datasheet001-197.png,702.662,177.623,1169.34,187.203,1212.12,832.12,650.569,825.214
background01-datasheet001-198.png,703.644,177.593,1169.64,187.14,1213.09,832.084,651.693,825.843
background01-datasheet001-199.png,704.153,177.094,1170.17,185.959,1218.9,829.213,655.79,824.355
background01-datasheet001-2.png,694.344,197.669,1176.9,188.845,1243.87,864.328,693.706,885.112
background01-datasheet001-20.png,660.178,208.189,1128.74,191.472,1205.24,849.744,658.601,880.546
background01-datasheet001-200.png,708.42,177.182,1174.32,186.024,1224.72,829.329,662.306,824.454
background01-datasheet001-201.png,712.422,177.859,1177.59,186.014,1229.44,828.419,667.172,824.282
background01-datasheet001-202.png,715.736,178.929,1180.89,186.986,1234.35,828.788,672.183,825.905
background01-datasheet001-203.png,717.13,180.722,1182.22,188.061,1239.53,829.765,676.855,827.643
background01-datasheet001-204.png,721.359,182.668,1185.64,189.209,1245.29,830.95,683.46,830.215
background01-datasheet001-205.png,724.345,186.368,1188.62,192.216,1248.27,832.339,686.433,832.29
background01-datasheet001-206.png,724.621,187.463,1188.96,194.75,1250.13,833.502,687.774,833.214
background01-datasheet001-207.png,725.73,188.437,1189.31,195.731,1252.73,835.199,690.553,834.962
background01-datasheet001-208.png,729.921,189.312,1192.77,197.372,1258.45,835.319,696.491,834.948
background01-datasheet001-209.png,734.137,188.539,1197.71,197.311,1264.22,836.1,701.554,835.012
background01-datasheet001-21.png,655.314,206.493,1124.59,188.878,1200.43,848.849,653.688,881.068
background01-datasheet001-210.png,740.33,189.534,1203.85,198.307,1271.94,837.094,709.33,836.006
background01-datasheet001-211.png,746.29,192.036,1209.09,200.209,1279.31,837.947,716.224,836.973
background01-datasheet001-212.png,755.797,189.064,1219.25,198.002,1292.67,834.999,728.957,833.254
background01-datasheet001-213.png,763.03,187.137,1226.41,196.015,1300.73,832.368,737.705,831.218
background01-datasheet001-214.png,769.023,186.013,1231.64,194.924,1306.7,830.47,744.451,829.298
background01-datasheet001-215.png,772.103,183.003,1234.77,191.877,1310.55,827.46,747.717,826.944
background01-datasheet001-216.png,772.643,180.319,1236.79,189.804,1314.26,825.636,750.052,825.649
background01-datasheet001-217.png,773.912,177.3,1237.98,186.017,1317.81,822.596,753.677,823.379
background01-datasheet001-218.png,777.202,174.196,1241.2,182.941,1323.4,818.725,759.345,819.482
background01-datasheet001-219.png,779.279,171.28,1243.33,179.964,1326.24,816.573,761.606,818.013
background01-datasheet001-22.png,650.735,207.418,1120.58,189.097,1198.92,848.999,652.135,881.292
background01-datasheet001-220.png,778.841,167.859,1244.31,177.043,1327.53,814.098,762.765,816.675
background01-datasheet001-221.png,779.361,169.112,1244.68,178.189,1331.16,816.168,767.17,819.399
background01-datasheet001-222.png,781.513,174.669,1246.01,182.318,1334.81,818.621,771.628,823.285
background01-datasheet001-223.png,782.393,177.441,1246.23,185.111,1334.91,819.856,771.867,825.123
background01-datasheet001-224.png,779.85,178.673,1243.59,186.934,1333.3,819.717,771.637,826.051
background01-datasheet001-225.png,778.021,178.136,1241.06,185.729,1333.72,816.065,771.658,823.731
background01-datasheet001-226.png,776.525,174.276,1239.49,181.754,1335.34,812.255,773.446,821.201
background01-datasheet001-227.png,775.149,172.504,1238.73,179.026,1336.41,809.075,775.177,820.622
background01-datasheet001-228.png,774.626,171.406,1237.37,177.102,1338.98,806.468,778.674,820.013
background01-datasheet001-229.png,774.519,170.404,1237.74,172.923,1344.32,803.206,784.729,820.992
background01-datasheet001-23.png,651.362,206.774,1119.8,187.127,1198.67,845.95,652.066,879.092
background01-datasheet001-230.png,773.854,172.136,1236.28,173.915,1346.69,803.375,787.364,822.533
background01-datasheet001-231.png,774.154,170.976,1236.56,171.944,1348.57,799.952,789.352,821.074
background01-datasheet001-232.png,771.686,169.275,1235.39,168.612,1349.23,799.043,789.831,821.698
background01-datasheet001-233.png,767.714,175.292,1231.25,172.874,1350.76,802.1,792.324,829.368
background01-datasheet001-234.png,767.767,175.937,1230.62,172.805,1352.3,801.161,793.432,829.808
background01-datasheet001-24.png,648.571,206.037,1118.36,185.595,1196.68,846.001,649.839,879.246
background01-datasheet001-25.png,644.502,208.01,1114.33,185.988,1191.86,847.201,645.003,882.597
background01-datasheet001-26.png,638.291,210.792,1108.3,188.782,1184.87,849.194,636.713,885.243
background01-datasheet001-27.png,631.253,212.62,1099.81,190.61,1177.8,850.242,630.56,886.936
background01-datasheet001-28.png,624.541,213.66,1094.51,190.868,1172.67,850.536,624.587,887.944
background01-datasheet001-29.png,618.451,212.551,1088.53,189.018,1167.29,850.131,617.938,888.367
background01-datasheet001-3.png,698.721,205.968,1168.99,197.357,1240.73,862.179,691.818,883.776
background01-datasheet001-30.png,609.587,214.425,1079.61,190.107,1158.47,849.738,609.784,889.288
background01-datasheet001-31.png,602.553,213.425,1073.43,188.291,1151.45,848.728,601.366,889.701
background01-datasheet001-32.png,583.045,215.717,1055.34,188.872,1134.33,851.065,583.474,894.837
background01-datasheet001-33.png,576.491,216.706,1049.42,189.046,1130.13,850.555,579.253,895.666
background01-datasheet001-34.png,568.189,215.624,1042.04,186.445,1121.02,850.172,568.044,896.869
background01-datasheet001-35.png,558.139,215.332,1032.05,185.507,1112.42,849.798,558.179,896.65
background01-datasheet001-36.png,545.661,212.663,1021.73,182.656,1101.62,846.466,546.47,894.536
background01-datasheet001-37.png,537.84,210.763,1014.71,180.684,1095.35,845.334,538.863,894.088
background01-datasheet001-38.png,531.284,209.091,1009.49,178.876,1089.68,842.991,533.653,892.309
background01-datasheet001-39.png,522.975,208.836,999.794,177.92,1080.52,842.669,524.704,892.792
background01-datasheet001-4.png,696.853,205.898,1167.82,196.579,1240.38,862.077,690.721,883.791
background01-datasheet001-40.png,519.145,207.82,995.921,177.631,1076.75,840.176,521.608,890.109
background01-datasheet001-41.png,517.257,204.952,994.74,175.498,1074.9,837.349,519.65,886.497
background01-datasheet001-42.png,513.419,202.67,991.623,173.751,1071.13,838.956,515.781,888.097
background01-datasheet001-43.png,513.522,203.565,991.701,174.674,1072.0,839.084,516.678,888.199
background01-datasheet001-44.png,516.319,200.854,995.223,173.521,1073.26,838.689,517.729,885.04
background01-datasheet001-45.png,518.168,197.968,997.215,172.149,1075.08,838.086,518.264,883.017
background01-datasheet001-46.png,524.757,193.22,1003.94,169.696,1079.34,836.406,521.79,878.514
background01-datasheet001-47.png,528.901,191.681,1008.71,169.622,1083.52,837.221,526.49,877.197
background01-datasheet001-48.png,536.567,189.895,1015.72,169.37,1089.61,838.482,532.624,876.406
background01-datasheet001-49.png,544.231,192.038,1023.45,173.064,1094.96,842.168,537.884,877.965
background01-datasheet001-5.png,695.022,205.999,1165.85,196.652,1238.59,861.458,690.226,883.111
background01-datasheet001-50.png,559.736,192.353,1037.59,177.199,1107.35,846.333,551.062,877.811
background01-datasheet001-51.png,571.067,194.071,1047.51,179.899,1115.5,848.737,559.924,877.562
background01-datasheet001-52.png,590.77,192.744,1067.25,183.067,1132.17,852.096,577.141,875.821
background01-datasheet001-53.png,613.056,192.816,1088.84,185.614,1150.53,855.184,596.054,874.136
background01-datasheet001-54.png,624.611,190.823,1099.81,185.933,1159.0,853.975,604.561,870.675
background01-datasheet001-55.png,635.231,184.933,1112.21,184.38,1167.34,857.33,610.027,869.777
background01-datasheet001-56.png,644.409,177.845,1123.78,181.638,1177.37,856.474,617.19,865.189
background01-datasheet001-57.png,649.485,174.45,1131.12,179.671,1183.24,857.697,620.77,864.382
background01-datasheet001-58.png,657.687,169.513,1140.85,177.407,1190.07,856.773,627.402,862.425
background01-datasheet001-59.png,658.768,167.598,1141.99,175.427,1191.92,855.624,628.658,861.965
background01-datasheet001-6.png,694.082,207.795,1164.8,197.729,1236.92,860.223,689.821,882.501
background01-datasheet001-60.png,658.307,165.237,1142.96,174.353,1193.87,855.664,629.852,861.824
background01-datasheet001-61.png,658.99,165.596,1143.53,175.257,1197.71,856.118,634.526,863.44
background01-datasheet001-62.png,662.097,167.234,1145.92,175.451,1203.05,856.912,639.412,865.773
background01-datasheet001-63.png,669.185,168.263,1153.53,174.069,1217.84,857.17,653.733,869.594
background01-datasheet001-64.png,673.765,173.314,1157.93,178.242,1224.8,859.986,662.106,874.362
background01-datasheet001-65.png,678.213,176.697,1160.78,180.203,1233.05,859.495,671.391,875.94
background01-datasheet001-66.png,684.483,178.336,1166.2,180.393,1241.59,858.799,680.769,876.7
background01-datasheet001-67.png,691.696,180.384,1174.48,178.47,1255.06,857.064,695.513,879.893
background01-datasheet001-68.png,695.121,182.856,1176.31,178.724,1262.27,856.414,703.758,882.104
background01-datasheet001-69.png,699.625,185.545,1180.01,179.864,1270.61,856.784,712.389,885.237
background01-datasheet001-7.png,694.002,207.579,1163.93,196.844,1236.8,859.199,690.433,881.574
background01-datasheet001-70.png,703.367,188.01,1184.21,179.377,1278.98,853.869,721.426,885.17
background01-datasheet001-71.png,711.898,185.009,1192.96,172.416,1296.05,847.072,740.62,883.308
background01-datasheet001-72.png,717.285,186.573,1196.76,172.461,1303.74,844.798,749.969,883.734
background01-datasheet001-73.png,721.544,186.002,1200.16,169.725,1310.27,840.348,757.329,881.452
background01-datasheet001-74.png,725.068,181.986,1203.33,163.114,1320.87,831.065,770.243,878.124
background01-datasheet001-75.png,723.965,179.798,1202.76,158.564,1325.19,825.816,774.667,876.346
background01-datasheet001-76.png,726.382,176.472,1203.54,153.735,1330.66,820.165,781.784,872.8
background01-datasheet001-77.png,729.123,174.658,1206.66,150.264,1335.05,815.354,788.712,870.0
background01-datasheet001-78.png,732.355,174.925,1208.36,149.138,1340.55,810.983,795.196,867.666
background01-datasheet001-79.png,735.855,173.913,1210.97,147.261,1346.39,808.459,802.575,867.141
background01-datasheet001-8.png,695.678,209.087,1163.51,198.438,1236.89,858.37,691.498,881.359
background01-datasheet001-80.png,739.983,174.598,1213.59,147.217,1352.02,807.586,809.164,867.644
background01-datasheet001-81.png,742.654,174.454,1216.84,146.287,1358.57,805.156,815.754,866.535
background01-datasheet001-82.png,755.58,173.326,1228.72,143.601,1377.64,802.484,836.459,865.983
background01-datasheet001-83.png,761.783,174.67,1234.15,143.629,1387.6,801.451,845.982,865.782
background01-datasheet001-84.png,771.283,172.539,1244.09,140.841,1399.42,797.03,859.003,860.72
background01-datasheet001-85.png,781.382,168.745,1254.11,136.99,1409.54,794.017,869.764,857.723
background01-datasheet001-86.png,790.205,169.423,1260.75,137.712,1417.56,793.149,879.432,857.468
background01-datasheet001-87.png,799.195,171.277,1268.11,139.598,1425.03,792.726,889.676,856.949
background01-datasheet001-88.png,809.003,173.508,1275.62,141.308,1434.01,790.322,900.899,854.514
background01-datasheet001-89.png,816.831,173.193,1281.21,141.031,1440.28,787.709,909.448,852.476
background01-datasheet001-9.png,692.657,208.009,1161.21,196.608,1233.13,855.776,687.59,879.455
background01-datasheet001-90.png,821.795,173.712,1285.35,140.999,1445.96,785.887,915.857,850.051
background01-datasheet001-91.png,828.959,172.518,1290.93,140.579,1453.14,782.424,925.255,846.386
background01-datasheet001-92.png,836.536,171.859,1296.3,138.601,1459.1,778.635,932.77,843.394
background01-datasheet001-93.png,840.63,170.252,1299.66,138.293,1461.73,777.87,936.859,843.055
background01-datasheet001-94.png,841.724,170.923,1300.82,139.059,1465.09,777.741,939.006,842.923
background01-datasheet001-95.png,843.096,170.083,1302.04,138.122,1467.28,776.176,942.548,841.956
background01-datasheet001-96.png,844.069,168.947,1302.24,136.251,1468.24,774.256,944.26,840.778
background01-datasheet001-97.png,844.335,170.898,1301.76,138.076,1469.32,774.704,946.217,843.112
background01-datasheet001-98.png,843.496,171.726,1300.1,138.9,1468.5,773.253,946.848,842.22
background01-datasheet001-99.png,843.947,171.531,1300.31,138.022,1471.27,770.76,950.953,839.75
background01-datasheet002-0.png,591.627,214.526,1048.39,186.431,1181.97,792.18,640.603,860.132
background01-datasheet002-1.png,592.572,211.477,1050.25,183.455,1186.05,792.179,641.35,859.852
background01-datasheet002-10.png,625.372,215.988,1076.06,189.702,1212.68,788.573,681.489,853.631
background01-datasheet002-100.png,659.138,180.29,1098.11,210.528,1099.02,797.379,564.71,768.811
background01-datasheet002-101.png,661.807,184.86,1098.71,213.743,1103.64,798.06,573.079,770.005
background01-datasheet002-102.png,667.276,194.621,1100.44,220.896,1104.91,801.525,577.276,775.637
background01-datasheet002-103.png,666.705,200.369,1099.76,226.705,1106.6,805.029,579.208,779.639
background01-datasheet002-104.png,668.567,209.318,1099.28,232.974,1107.41,808.424,581.579,785.237
background01-datasheet002-105.png,665.981,214.107,1096.58,237.027,1107.07,810.879,581.471,788.996
background01-datasheet002-106.png,662.757,215.06,1091.41,236.778,1103.7,807.918,577.139,788.298
background01-datasheet002-107.png,656.393,213.404,1087.19,234.953,1102.09,806.995,573.54,788.076
background01-datasheet002-108.png,658.562,214.227,1089.11,234.134,1110.32,803.128,582.46,788.174
background01-datasheet002-109.png,659.771,213.22,1090.18,230.787,1112.98,801.106,585.198,788.512
background01-datasheet002-11.png,628.217,216.699,1077.63,191.222,1214.71,788.614,683.862,854.272
background01-datasheet002-110.png,655.284,218.876,1085.27,233.338,1117.5,801.9,589.883,794.255
background01-datasheet002-111.png,656.883,218.316,1087.29,229.911,1123.58,797.271,595.405,791.854
background01-datasheet002-112.png,654.813,214.348,1087.45,223.788,1127.11,794.544,597.201,794.224
background01-datasheet002-113.png,653.302,216.524,1084.37,224.679,1129.21,792.808,599.22,794.64
background01-datasheet002-114.png,655.329,215.836,1087.55,220.669,1137.37,790.244,606.982,796.47
background01-datasheet002-115.png,651.865,217.889,1084.76,221.842,1137.02,790.691,606.176,798.947
background01-datasheet002-116.png,646.207,217.887,1079.53,219.377,1139.72,788.145,608.192,800.713
background01-datasheet002-117.png,640.606,216.836,1074.82,217.443,1137.3,785.474,604.024,800.838
background01-datasheet002-118.png,635.742,211.639,1071.45,210.252,1143.87,780.044,611.275,798.904
background01-datasheet002-119.png,642.318,212.19,1077.73,209.415,1153.39,776.694,621.688,796.819
background01-datasheet002-12.png,629.645,216.737,1078.73,190.504,1217.55,787.82,688.09,853.466
background01-datasheet002-120.png,649.012,208.608,1084.23,204.026,1163.84,773.643,632.525,796.807
background01-datasheet002-121.png,650.769,210.817,1086.5,206.072,1168.68,774.324,638.284,798.629
background01-datasheet002-122.png,655.766,209.847,1091.94,204.268,1179.73,772.503,649.073,798.231
background01-datasheet002-123.png,662.588,202.93,1098.66,196.37,1190.38,763.194,660.258,792.268
background01-datasheet002-124.png,662.369,199.497,1099.23,190.286,1199.23,758.696,670.326,791.349
background01-datasheet002-125.png,667.406,198.037,1102.65,187.485,1204.81,755.597,676.809,789.128
background01-datasheet002-126.png,671.146,194.537,1107.73,183.705,1212.48,752.795,683.97,787.687
background01-datasheet002-127.png,673.009,195.955,1110.02,185.699,1218.14,755.015,690.564,789.758
background01-datasheet002-128.png,678.294,196.825,1114.4,185.838,1224.82,755.055,698.152,790.558
background01-datasheet002-129.png,687.165,193.978,1123.3,183.588,1240.56,754.497,711.946,791.608
background01-datasheet002-13.png,634.243,216.757,1082.33,190.469,1224.28,787.063,696.553,853.313
background01-datasheet002-130.png,694.013,194.617,1132.04,183.933,1250.59,755.086,722.561,792.679
background01-datasheet002-131.png,707.426,192.694,1144.35,180.502,1266.81,754.515,739.668,792.499
background01-datasheet002-132.png,713.143,194.86,1149.86,182.518,1275.54,755.893,749.439,795.145
background01-datasheet002-133.png,728.65,200.361,1163.48,186.691,1293.04,758.258,769.319,798.183
background01-datasheet002-134.png,733.772,200.709,1168.75,186.819,1299.74,760.812,774.91,802.37
background01-datasheet002-135.png,736.803,207.766,1171.58,192.944,1308.81,766.986,783.972,811.388
background01-datasheet002-136.png,739.578,210.257,1174.88,194.374,1315.41,770.084,790.848,816.668
background01-datasheet002-137.png,743.693,213.045,1178.94,196.462,1320.27,771.294,795.748,818.56
background01-datasheet002-138.png,742.53,213.838,1178.35,196.816,1322.96,774.25,798.791,823.699
background01-datasheet002-139.png,742.845,216.673,1178.64,199.673,1325.56,776.33,800.969,826.446
background01-datasheet002-14.png,641.114,216.495,1088.41,190.356,1230.3,786.088,703.257,851.608
background01-datasheet002-140.png,743.278,216.559,1179.84,198.736,1329.12,774.605,803.414,826.796
background01-datasheet002-141.png,744.509,214.688,1182.01,194.463,1337.16,770.96,811.681,825.351
background01-datasheet002-142.png,747.352,209.959,1184.33,188.809,1341.5,769.875,814.283,826.235
background01-datasheet002-143.png,746.518,211.836,1186.8,189.51,1346.24,772.342,818.151,830.033
background01-datasheet002-144.png,746.324,210.727,1186.2,189.147,1346.84,772.806,817.081,831.353
background01-datasheet002-145.png,742.859,209.542,1184.92,187.6,1347.38,775.313,815.554,834.817
background01-datasheet002-146.png,742.354,208.518,1185.9,187.326,1350.83,774.363,817.12,833.768
background01-datasheet002-147.png,744.663,205.015,1190.29,183.668,1354.82,772.343,820.087,831.076
background01-datasheet002-148.png,746.653,203.397,1192.27,181.901,1356.81,772.956,822.057,831.874
background01-datasheet002-149.png,749.635,204.005,1195.27,183.49,1360.54,772.941,825.15,830.357
background01-datasheet002-15.png,644.457,216.804,1091.69,190.45,1234.4,786.331,708.216,853.175
background01-datasheet002-150.png,751.103,197.286,1197.74,177.444,1359.13,767.794,822.697,824.505
background01-datasheet002-151.png,750.123,195.564,1196.74,177.178,1357.4,767.73,821.609,822.918
background01-datasheet002-152.png,753.572,195.749,1198.11,178.557,1359.12,767.336,823.521,820.458
background01-datasheet002-153.png,754.68,193.351,1199.64,176.361,1357.3,764.978,819.372,817.527
